Date, Manager Nickname, Worker Nickname, Number, Partner Nickname, Partner ID, Money Out, Money In
12-03-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-03-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-03-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-04-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-04-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-07-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-07-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-08-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
12-09-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-01-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-12-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-02-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-03-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-04-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-05-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-06-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-07-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-08-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
13-09-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
14-01-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
14-10-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
14-11-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
14-02-2015, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 3, ปีนัง, 2.0, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 4, T5, T5, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 5, โกว, โกว, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 6, สมชาย, สมชาย, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 7, อ้อยซ้ายขวัญ, อ้อยซ้ายขวัญ, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 8, RN, RN, 0.0, 0.0
14-02-2016, MalayP1, รายการโป๊ว, 9, ม, ม, 0.0, 0.0
14-03-2015, MalayP1, รายการโป๊ว, 1, ปีนัง, 1.0, 0.0, 0.0
14-03-2015, MalayP1, รายการโป๊ว, 2, อลอนสตาร์, อลอนสตาร์, 0.0, 0.0
